Page,Date,Focal_tree,Site,Focal_sp,Plot,Tree,Transect_d,Transect_m,Family,Genus,Species,Individuals,Height_cm,Width_cm
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,N,10,Cyperaceae,Lepidosperma,gladiatum,1,100,50
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,1,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,2,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,3,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,4,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,5,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,6,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,8,Laxmaniaceae,Lomandra,longifolia,1,100,60
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,9,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,E,10,Dennstaedtiaceae,Pteridium,esculentum,1,80,50
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,1,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,2,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,3,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,4,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,5,Dennstaedtiaceae,Pteridium,esculentum,1,80,30
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,6,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,8,Dennstaedtiaceae,Pteridium,esculentum,1,50,40
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,8,Dennstaedtiaceae,Pteridium,esculentum,1,10,5
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,9,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,S,10,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,1,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,2,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,3,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,4,Cyperaceae,Lepidosperma,gladiatum,1,50,200
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,5,Cyperaceae,Lepidosperma,gladiatum,1,50,200
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,6,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,8,,,,,,
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,9,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFVIMF3,BOF,VIM,F,3,W,10,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,1,Cyperaceae,Lepidosperma,gladiatum,1,90,60
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,2,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,3,Spiky star,Spiky,star,1,10,10
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,4,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,5,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,6,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,8,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,9,Proteaceae,Banksia,marginata,1,100,50
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,N,10,Light dark,Light,dark,1,20,10
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,1,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,2,Spiky star,Spiky,star,1,20,10
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,3,Cyperaceae,Lepidosperma,gladiatum,1,30,30
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,4,Dennstaedtiaceae,Pteridium,esculentum,1,60,40
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,5,Dennstaedtiaceae,Pteridium,esculentum,1,50,30
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,6,Dennstaedtiaceae,Pteridium,esculentum,1,40,20
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,8,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,9,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,E,10,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,1,Cyperaceae,Lepidosperma,gladiatum,1,30,10
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,2,Dennstaedtiaceae,Pteridium,esculentum,1,50,40
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,3,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,4,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,5,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,6,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,7,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,8,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,9,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,S,10,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,1,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,2,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,3,Cyperaceae,Lepidosperma,gladiatum,1,30,20
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,4,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,5,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,6,Cyperaceae,Lepidosperma,gladiatum,1,40,30
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,7,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,8,,,,,,
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,9,Spiky star,Spiky,star,1,10,30
BOOK 2,19/02/2021,BOFVIMF1,BOF,VIM,F,1,W,10,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,1,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,2,Dennstaedtiaceae,Pteridium,esculentum,1,80,40
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,2,Laxmaniaceae,Lomandra,longifolia,1,90,10
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,3,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,4,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,5,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,6,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,7,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,8,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,9,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,N,10,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,1,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,2,Myrtaceae,Leptospermum,scoparium,1,70,30
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,3,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,4,Dennstaedtiaceae,Pteridium,esculentum,1,60,40
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,5,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,6,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,7,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,8,Dennstaedtiaceae,Pteridium,esculentum,1,50,20
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,9,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,E,10,Dennstaedtiaceae,Pteridium,esculentum,1,70,50
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,1,Dennstaedtiaceae,Pteridium,esculentum,1,90,40
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,2,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,3,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,4,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,5,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,6,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,7,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,8,Myrtaceae,Leptospermum,scoparium,1,10,3
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,9,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,S,10,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,1,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,2,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,3,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,4,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,5,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,6,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,7,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,8,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,9,,,,,,
BOOK 2,19/02/2021,BOFVIME1,BOF,VIM,E,1,W,10,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,1,Laxmaniaceae,Lomandra,longifolia,1,120,80
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,2,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,3,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,4,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,5,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,6,Dennstaedtiaceae,Pteridium,esculentum,2,60,50
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,7,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,8,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,9,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,N,10,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,1,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,2,Laxmaniaceae,Lomandra,longifolia,1,120,70
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,3,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,4,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,5,Laxmaniaceae,Lomandra,longifolia,1,130,40
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,6,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,7,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,8,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,9,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,10,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,E,10,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,1,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,2,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,3,Dennstaedtiaceae,Pteridium,esculentum,1,40,20
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,4,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,5,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,6,Laxmaniaceae,Lomandra,longifolia,1,120,50
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,7,Dennstaedtiaceae,Pteridium,esculentum,1,100,100
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,7,Laxmaniaceae,Lomandra,longifolia,1,60,50
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,8,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,9,Dennstaedtiaceae,Pteridium,esculentum,1,60,30
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,10,Dennstaedtiaceae,Pteridium,esculentum,1,40,20
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,S,10,Laxmaniaceae,Lomandra,longifolia,1,80,90
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,1,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,2,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,3,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,4,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,5,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,6,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,7,,,,,,
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,8,Laxmaniaceae,Lomandra,longifolia,1,100,90
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,9,Dennstaedtiaceae,Pteridium,esculentum,1,40,20
BOOK 2,19/02/2021,BOFOVAE1,BOF,OVA,E,1,W,10,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,1,Laxmaniaceae,Lomandra,longifolia,1,120,40
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,2,Laxmaniaceae,Lomandra,longifolia,1,120,40
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,3,Laxmaniaceae,Lomandra,longifolia,1,120,40
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,4,Laxmaniaceae,Lomandra,longifolia,1,120,40
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,5,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,6,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,7,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,8,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,9,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,N,10,Poaceae,Grass,grass,,,
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,1,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,1,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,2,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,3,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,4,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,5,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,6,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,6,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,7,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,8,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,9,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,E,10,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,1,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,2,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,3,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,3,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,4,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,5,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,3,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,6,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,7,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,8,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,3,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,9,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,S,10,Laxmaniaceae,Lomandra,longifolia,1,120,60
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,1,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,2,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,3,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,4,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,5,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,6,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,7,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,8,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,9,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE2,BOF,OVA,E,2,W,10,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,1,Light,green,spaghetti,1,50,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,1,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,1,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,2,Light,green,spaghetti,1,50,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,2,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,2,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,3,Light,green,spaghetti,1,50,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,3,Laxmaniaceae,Lomandra,longifolia,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,4,Light,green,spaghetti,1,50,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,4,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,20/02/2021,BOFOVAE3,BOF,OVA,E,3,N,4,Myrtaceae,Leptospermum,scoparium,1,50,40
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,5,Light,green,spaghetti,1,50,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,5,Myrtaceae,Leptospermum,lanigerum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,6,Poaceae,poaceae,poaceae,,,
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,7,Poaceae,poaceae,poaceae,,,
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,8,Poaceae,poaceae,poaceae,,,
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,9,Poaceae,poaceae,poaceae,,,
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,N,10,Poaceae,poaceae,poaceae,,,
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,1,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,2,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,2,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,3,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,3,Light dark,Light,dark,1,50,40
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,4,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,4,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,4,Light dark,Light,dark,1,50,40
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,5,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,5,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,6,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,6,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,7,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,7,Light dark,Light,dark,1,50,40
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,8,Cyperaceae,Lepidosperma,gladiatum,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,8,Laxmaniaceae,Lomandra,longifolia,1,120,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,9,Laxmaniaceae,Lomandra,longifolia,1,120,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,E,10,Laxmaniaceae,Lomandra,longifolia,1,120,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,1,Cyperaceae,Lepidosperma,gladiatum,1,60,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,1,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,2,Cyperaceae,Lepidosperma,gladiatum,1,60,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,2,Myrtaceae,Leptospermum,scoparium,1,100,100
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,3,Cyperaceae,Lepidosperma,gladiatum,1,60,50
BOOK 2,19/02/2021,BOFOVAE3,BOF,OVA,E,3,S,4,Cyperaceae,Lepidosperma,gladiatum,1,60,50
